job_id,role_id,industry_id,country_id,year_id,education_requirement_level,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level
12736,7,1,2,1,2,18.14,20.57,84.52,95973.15,86937.86,-9.41,-6.01,37.32,86.56
12737,1,8,5,2,3,11.2,12.14,95.52,120283.51,110093.41,-8.47,4.81,12.75,20.82
12738,5,4,6,7,1,52.86,51.89,60.18,40293.86,42380.73,5.18,14.48,67.4,17.27
12739,3,4,4,2,2,38.22,34.48,93.25,86010.64,88251.0,2.6,3.89,28.51,49.29
12740,8,7,8,3,2,11.96,10.02,5.19,31885.18,29288.67,-8.14,20.21,92.97,62.66
12741,8,6,7,4,3,56.48,51.56,21.27,83300.86,82614.53,-0.82,17.95,59.53,35.85
12742,8,2,5,5,3,41.47,41.56,46.25,95856.94,109099.15,13.81,1.1,16.13,35.41
12743,2,5,5,7,1,77.72,73.55,46.96,77066.48,82278.53,6.76,-15.39,24.72,43.59
12744,7,8,3,6,5,62.82,50.49,60.28,147845.39,161641.82,9.33,-18.19,22.62,70.64
12745,2,1,7,2,5,54.25,60.09,12.59,39070.25,35877.36,-8.17,-0.5,83.55,75.79
12746,10,1,4,6,1,92.66,76.6,28.74,146456.96,146086.18,-0.25,-4.78,69.03,22.75
12747,4,6,2,7,2,64.33,73.39,39.77,114499.82,137144.01,19.78,8.37,50.49,3.39
12748,2,8,3,5,2,47.71,43.79,92.42,82611.12,76792.89,-7.04,26.49,14.02,46.78
12749,3,1,8,7,5,26.87,23.79,7.88,124841.37,142848.43,14.42,22.24,91.52,1.23
12750,9,6,1,5,4,47.9,56.58,45.01,86654.96,88290.3,1.89,1.02,78.57,13.9
12751,3,8,7,2,5,44.68,42.42,56.48,110983.77,107639.12,-3.01,-1.04,85.82,16.95
12752,2,7,4,2,2,70.51,80.0,62.49,124226.28,137061.7,10.33,4.7,70.95,34.17
12753,3,8,2,6,5,36.39,38.53,78.76,50225.43,48455.22,-3.52,5.32,49.63,0.27
12754,8,2,9,1,5,5.0,5.1,45.64,37597.83,36853.62,-1.98,10.7,76.85,96.26
12755,1,3,1,3,4,73.63,79.0,1.82,106921.17,105412.83,-1.41,-3.07,92.26,11.93
12756,5,3,8,7,3,59.36,54.23,16.17,58829.55,66355.34,12.79,1.07,56.36,35.02
12757,3,4,5,5,5,12.32,11.11,94.57,56578.3,55791.25,-1.39,-15.48,50.68,30.6
12758,2,5,3,1,1,26.12,29.51,7.69,124792.43,131794.5,5.61,2.37,54.74,1.16
12759,10,3,3,3,3,61.26,71.3,3.94,84953.72,81645.52,-3.89,6.79,31.02,3.45
12760,7,2,7,6,4,48.98,55.15,35.66,43374.74,48179.71,11.08,5.78,62.96,21.79
12761,6,8,8,3,2,25.21,23.61,8.39,95023.59,102745.32,8.13,5.9,61.95,79.91
12762,9,2,5,1,4,22.92,20.1,86.74,57721.85,49400.21,-14.42,7.73,64.61,45.62
12763,3,4,9,2,3,57.24,63.41,23.59,91449.69,91619.64,0.19,8.91,49.47,4.39
12764,7,2,3,1,4,50.5,59.47,90.68,115280.79,129520.07,12.35,-3.34,59.86,55.41
12765,7,8,1,7,5,67.35,60.27,58.05,102218.24,84661.17,-17.18,3.46,85.32,30.2
12766,1,5,9,1,2,29.59,31.67,28.34,78327.54,77635.08,-0.88,2.12,73.29,55.23
12767,1,6,8,2,2,19.95,22.5,33.49,135359.75,132925.94,-1.8,6.74,91.86,7.63
12768,10,3,7,4,3,53.99,46.83,11.82,43647.32,40161.91,-7.99,13.07,36.34,27.28
12769,2,5,4,6,3,40.4,36.29,60.06,108628.34,113949.66,4.9,0.93,79.08,48.92
12770,3,2,8,1,1,10.39,9.97,38.44,138126.88,135731.0,-1.73,2.75,95.15,36.11
12771,3,1,8,5,2,58.75,50.87,68.01,105269.73,95768.1,-9.03,15.21,22.33,7.63
12772,10,7,4,6,1,72.69,77.42,1.75,101914.68,86171.1,-15.45,5.99,58.45,71.71
12773,9,2,7,6,3,74.81,70.07,42.26,49633.6,53678.38,8.15,10.59,73.37,44.27
12774,1,7,5,6,1,49.21,43.7,73.54,109361.59,110695.16,1.22,12.66,77.44,50.06
12775,10,5,5,1,1,83.47,86.58,46.5,47376.25,49932.06,5.39,10.31,38.3,44.33
12776,8,3,9,6,3,28.89,27.02,49.47,90581.04,89063.11,-1.68,2.06,15.02,72.72
12777,9,7,9,7,3,60.3,55.23,58.08,81540.01,85223.9,4.52,-4.11,79.65,33.47
12778,1,7,3,5,3,45.82,39.99,6.02,61596.89,64955.33,5.45,11.45,31.21,6.27
12779,9,8,2,7,4,67.99,71.28,8.92,115315.3,102269.91,-11.31,5.62,11.93,84.02
12780,7,3,9,2,5,29.93,30.5,14.91,111417.19,101378.1,-9.01,6.51,60.03,41.9
12781,6,1,4,4,2,29.16,31.18,81.01,44051.94,40753.47,-7.49,0.03,50.87,0.4
12782,1,2,2,2,5,58.62,47.89,18.68,131943.3,137660.26,4.33,16.69,74.39,55.6
12783,1,7,8,3,2,37.45,33.57,90.86,137828.2,142842.26,3.64,7.43,88.39,26.62
12784,1,6,3,5,5,69.13,70.81,51.98,44789.08,42796.79,-4.45,13.57,28.93,82.85
12785,4,7,6,7,4,11.85,10.42,49.15,136694.37,119700.72,-12.43,2.46,54.05,62.89
12786,6,8,1,4,4,71.11,79.84,77.78,89061.34,95590.61,7.33,11.53,91.52,34.3
12787,9,1,3,2,5,76.79,65.48,87.84,57264.56,69087.39,20.65,20.62,94.27,27.24
12788,7,4,2,5,1,39.49,33.87,54.48,76918.41,71161.57,-7.48,4.04,85.01,35.33
12789,5,8,4,7,1,54.56,57.45,63.63,58085.93,53022.79,-8.72,6.49,45.83,87.62
12790,1,6,1,6,2,15.41,16.33,42.85,133175.71,126060.96,-5.34,8.4,36.31,63.7
12791,5,2,3,5,1,22.02,24.67,24.34,129646.07,118453.19,-8.63,-2.1,94.75,63.65
12792,3,8,9,6,5,37.79,30.96,28.16,44841.52,42628.55,-4.94,-2.08,22.23,89.96
12793,5,2,2,6,1,15.95,18.24,47.92,48769.42,54293.73,11.33,5.85,90.1,35.58
12794,4,4,8,2,2,56.91,47.03,49.93,57236.2,55330.4,-3.33,-13.62,92.22,82.34
12795,5,6,3,3,4,36.77,36.44,87.41,39899.65,37544.42,-5.9,9.94,35.09,21.76
12796,5,6,2,3,4,48.59,43.34,45.65,33131.66,36938.85,11.49,-5.0,49.13,82.33
12797,6,6,3,3,1,42.18,48.53,39.45,73334.67,71421.65,-2.61,-11.63,84.78,71.38
12798,5,4,5,6,3,22.08,25.84,44.67,56684.55,56157.06,-0.93,11.89,25.64,82.33
12799,10,4,5,3,2,60.02,52.74,68.03,147838.35,145925.06,-1.29,-3.2,56.18,66.12
12800,9,7,6,1,2,25.99,22.72,74.19,110321.43,117128.43,6.17,15.16,89.18,6.76
12801,2,3,3,2,5,59.13,51.08,67.49,59941.0,65319.29,8.97,-4.9,84.23,91.05
12802,1,2,7,7,3,15.47,17.36,97.15,36285.76,34110.61,-5.99,-4.64,36.91,94.96
12803,9,3,8,2,5,11.17,11.42,57.96,108230.0,106674.57,-1.44,-10.3,47.13,40.83
12804,7,1,3,3,2,33.38,39.3,65.13,121208.68,94183.18,-22.3,-3.21,50.02,26.91
12805,7,3,4,4,2,53.04,63.09,6.65,124752.87,124532.93,-0.18,-6.73,55.78,63.06
12806,8,8,6,4,2,42.36,45.8,84.86,34328.97,36421.34,6.1,11.11,27.19,20.92
12807,8,2,2,1,2,5.47,4.9,49.93,76657.09,81033.96,5.71,-8.02,57.05,12.54
12808,6,5,3,4,5,32.45,38.18,67.35,144110.09,138566.98,-3.85,4.65,81.3,9.45
12809,9,4,9,6,4,75.98,70.1,65.88,131554.18,101181.21,-23.09,-8.87,26.75,72.81
12810,7,5,5,7,5,33.75,35.48,24.66,118687.08,132011.83,11.23,-2.39,57.95,10.62
12811,3,5,2,2,5,5.0,4.21,37.35,66500.29,72274.41,8.68,19.52,88.9,94.83
12812,6,3,2,7,2,10.1,9.0,7.8,66792.54,56617.05,-15.23,11.35,27.09,38.68
12813,7,7,6,2,5,11.23,13.36,96.71,46118.13,47399.13,2.78,-8.19,37.79,1.22
12814,4,6,2,6,3,13.79,14.74,21.02,94593.84,96468.89,1.98,-12.77,99.9,69.07
12815,7,7,1,1,4,34.27,40.64,3.46,50500.79,41039.09,-18.74,4.87,74.79,3.43
12816,4,3,1,1,1,29.18,33.33,40.2,54360.28,42037.53,-22.67,8.16,35.42,84.85
12817,5,8,8,4,5,69.6,67.33,60.39,116248.94,104458.08,-10.14,17.37,69.51,91.83
12818,7,8,7,2,1,13.88,11.51,85.25,102292.22,83263.2,-18.6,3.48,65.58,17.39
12819,10,8,8,6,4,62.65,62.4,24.02,110130.75,120686.24,9.58,0.91,17.52,77.01
12820,1,6,4,7,5,40.64,37.59,93.89,54000.34,47912.56,-11.27,-19.13,36.78,8.9
12821,3,6,3,7,3,63.36,73.35,62.89,68925.1,71489.38,3.72,6.03,89.51,16.56
12822,9,1,5,6,3,67.13,75.13,91.73,35702.5,36656.81,2.67,20.45,58.45,34.93
12823,6,2,1,2,1,65.0,63.02,35.79,145240.83,166181.83,14.42,3.17,22.53,74.01
12824,3,6,3,4,2,46.97,47.18,13.74,44469.64,48295.6,8.6,9.26,61.04,46.09
12825,2,6,1,3,3,61.4,52.97,5.2,129486.17,135462.37,4.62,11.31,79.45,21.39
12826,7,7,5,2,2,17.61,15.22,63.87,77679.16,67703.95,-12.84,-0.19,43.21,93.84
12827,1,3,2,6,5,53.47,56.59,88.36,43626.74,45780.48,4.94,-2.19,28.8,47.5
12828,5,3,4,1,2,36.98,31.11,67.14,132567.53,128991.5,-2.7,-2.59,12.55,23.59
12829,8,1,4,1,5,18.23,20.54,75.21,129780.1,143628.57,10.67,-3.56,12.25,14.88
12830,6,5,9,5,2,44.84,36.3,10.36,68247.42,63589.63,-6.82,-7.8,78.02,21.73
12831,1,4,9,2,3,53.81,62.0,30.46,35930.83,40997.86,14.1,13.55,52.89,42.8
12832,3,2,7,4,5,52.24,50.5,0.48,136784.42,145434.37,6.32,-9.39,59.93,51.32
12833,10,7,7,7,5,42.25,46.31,24.61,142677.72,164104.09,15.02,8.35,77.01,96.83
12834,2,4,2,2,4,62.26,51.18,8.81,72923.84,64045.22,-12.18,-1.02,93.32,47.31
12835,9,2,3,1,1,73.18,60.16,34.82,73147.57,73915.93,1.05,1.71,22.78,34.67
12836,8,2,6,2,3,68.67,80.49,26.14,67795.5,55649.1,-17.92,8.37,75.31,56.71
12837,5,8,8,3,5,43.08,50.96,21.75,133027.16,121686.44,-8.53,11.48,26.64,57.75
12838,7,7,5,2,1,15.6,15.48,33.72,132073.96,154627.49,17.08,16.79,39.41,21.65
12839,2,1,1,2,1,62.58,73.72,59.51,32326.88,31923.83,-1.25,15.07,90.67,25.91
12840,3,4,1,2,3,56.11,58.64,95.26,65559.26,68011.64,3.74,-1.49,98.75,14.58
12841,2,8,3,4,4,32.12,31.23,72.03,101593.27,82198.08,-19.09,14.98,85.18,48.83
12842,6,5,6,1,4,71.26,74.12,70.72,35610.16,39039.96,9.63,29.53,63.95,4.59
12843,10,1,7,3,3,50.52,42.23,17.54,69960.89,73513.36,5.08,7.04,98.84,75.11
12844,8,5,5,3,5,18.81,17.48,30.71,130625.01,159925.69,22.43,4.16,11.4,59.36
12845,1,4,5,1,5,75.9,62.16,17.11,42398.14,36418.92,-14.1,-9.13,96.01,80.04
12846,5,1,6,2,1,54.6,57.71,66.65,50504.78,57234.85,13.33,-8.26,13.01,48.99
12847,7,1,1,2,2,68.57,69.8,86.52,119575.66,93043.62,-22.19,12.0,69.02,49.74
12848,3,8,2,7,3,69.6,72.67,25.17,145558.99,154283.11,5.99,1.73,54.3,70.49
12849,7,1,9,2,4,24.12,24.69,20.11,58505.61,57437.75,-1.83,-7.19,56.32,26.26
12850,6,6,1,1,3,52.95,48.1,52.14,112290.2,115244.14,2.63,-17.21,50.12,94.97
12851,4,5,7,1,4,23.29,24.47,82.86,81426.09,75220.29,-7.62,1.76,74.87,78.61
12852,1,4,2,5,3,31.95,35.48,9.98,81657.91,73828.29,-9.59,-4.53,93.74,77.64
12853,6,5,8,7,5,63.63,63.46,62.16,124318.06,112979.33,-9.12,-5.2,89.52,22.9
12854,4,8,7,5,5,57.6,67.25,95.23,66382.59,62727.02,-5.51,-9.42,78.36,8.97
12855,4,7,5,1,4,25.57,25.33,7.48,72320.31,81984.06,13.36,10.62,55.08,44.83
12856,7,4,2,3,3,33.23,31.48,53.98,77532.41,85387.56,10.13,-10.0,99.7,29.34
12857,5,5,9,3,2,18.41,15.81,60.69,96824.56,94824.51,-2.07,-4.03,86.88,47.79
12858,2,8,5,3,1,79.73,65.26,49.13,128889.23,117045.22,-9.19,7.43,89.62,18.52
12859,9,5,6,1,4,59.84,49.6,53.84,66065.31,73572.99,11.36,3.1,31.54,52.04
12860,1,2,3,6,2,68.01,73.03,44.88,94248.97,99230.21,5.29,-12.4,22.23,75.69
12861,8,7,1,1,2,69.65,57.16,79.25,130770.45,131856.2,0.83,0.44,90.35,56.78
12862,6,6,9,4,5,51.17,61.32,89.79,106158.06,91415.29,-13.89,5.64,85.97,28.57
12863,6,5,6,4,5,10.46,8.6,19.67,127622.26,129582.87,1.54,3.6,82.9,84.89
12864,4,3,9,3,5,22.68,22.83,62.64,111329.47,112325.29,0.89,10.19,27.48,76.62
12865,7,3,1,7,5,13.78,11.94,39.67,97580.56,80950.11,-17.04,-2.15,76.33,0.67
12866,8,1,3,2,3,47.49,56.04,15.05,132688.34,128432.12,-3.21,-7.75,97.75,78.67
12867,4,2,2,3,1,35.16,33.04,32.2,73501.04,62946.2,-14.36,2.26,67.49,83.27
12868,5,3,3,4,1,30.02,26.57,45.14,112177.06,99982.95,-10.87,2.12,26.23,28.75
12869,5,7,2,7,5,68.42,68.67,58.78,54147.99,59497.56,9.88,9.51,28.01,5.84
12870,10,2,1,7,1,71.48,80.52,68.43,81412.21,85645.94,5.2,27.84,58.58,46.9
12871,7,8,8,2,5,58.15,66.17,72.08,57047.19,63881.46,11.98,-12.57,99.38,6.86
12872,3,5,6,6,5,13.2,14.65,19.23,110707.01,124779.8,12.71,4.2,79.46,71.09
12873,8,3,7,5,5,8.2,8.64,1.33,36780.66,39109.06,6.33,4.04,16.74,72.13
12874,5,7,3,6,4,45.51,41.43,31.69,32743.31,30784.43,-5.98,8.0,13.12,46.83
12875,9,5,4,1,5,43.41,46.1,70.64,91054.62,81872.37,-10.08,13.4,22.93,93.15
12876,6,6,6,7,5,36.13,30.2,82.71,103571.67,92980.24,-10.23,7.56,78.16,20.36
12877,3,6,5,3,5,5.0,4.32,70.06,124940.36,114882.79,-8.05,-6.03,24.65,45.28
12878,1,6,8,4,4,25.4,30.32,76.7,101653.69,93651.04,-7.87,10.23,76.92,34.63
12879,10,2,3,1,4,57.87,66.79,94.42,122227.54,131579.52,7.65,13.37,66.38,19.55
12880,7,5,6,3,4,51.19,42.11,3.07,130559.48,126065.76,-3.44,5.29,34.54,68.29
12881,9,2,2,3,4,75.75,86.18,44.51,64268.41,71372.94,11.05,-3.98,82.4,36.55
12882,2,2,5,4,3,68.6,75.34,84.57,106910.43,102470.16,-4.15,11.93,72.89,40.21
12883,2,8,5,6,1,90.0,79.88,78.74,141798.87,156590.57,10.43,11.58,89.75,30.95
12884,3,8,2,3,5,8.72,10.24,3.75,88153.14,93309.92,5.85,-14.02,99.04,4.57
12885,7,4,3,1,4,63.87,51.73,26.12,114666.22,123069.81,7.33,-9.9,97.01,87.47
12886,3,8,2,4,3,58.54,51.37,27.18,124509.94,112990.65,-9.25,15.22,48.6,64.85
12887,10,4,1,4,2,61.79,60.7,10.01,82195.2,82673.47,0.58,24.45,81.53,74.83
12888,5,5,8,3,1,76.11,80.7,94.78,34986.04,40924.37,16.97,-4.03,53.23,93.22
12889,8,3,5,1,2,9.84,9.76,85.62,120893.9,118636.23,-1.87,19.47,40.46,50.63
12890,4,5,5,7,3,24.08,25.44,78.65,38616.58,44132.73,14.28,23.76,33.77,99.54
12891,6,3,3,1,1,44.99,51.97,19.04,119861.76,127205.36,6.13,-2.95,99.73,81.1
12892,3,3,8,1,1,29.73,31.44,47.46,59689.2,63224.68,5.92,28.18,58.4,6.34
12893,10,6,6,3,5,33.47,33.47,35.87,81000.02,93372.36,15.27,-2.94,26.07,94.21
12894,3,1,6,5,4,32.93,30.83,2.12,72614.95,81463.67,12.19,10.16,75.88,57.32
12895,3,6,8,2,5,30.53,30.84,96.18,145931.98,138966.05,-4.77,9.35,94.08,64.79
12896,8,4,5,2,3,33.45,34.27,47.64,87384.11,95436.58,9.22,3.4,51.03,22.01
12897,7,4,3,7,4,26.01,22.18,55.43,68978.64,73929.52,7.18,6.29,96.01,30.58
12898,8,7,6,1,5,15.41,12.67,27.29,90755.28,83150.71,-8.38,7.14,32.09,4.2
12899,1,2,2,6,3,64.33,58.42,56.91,85226.07,102900.42,20.74,2.17,46.94,24.98
12900,10,6,4,4,3,53.67,60.62,56.21,147194.12,155615.18,5.72,10.01,80.44,44.23
12901,1,1,3,2,3,66.25,69.72,22.57,41395.87,52492.45,26.81,4.63,41.45,62.96
12902,10,7,8,4,5,35.55,39.91,40.08,117113.18,112091.46,-4.29,10.8,59.09,12.5
12903,3,1,3,4,4,5.0,4.08,95.02,35375.25,33246.2,-6.02,6.4,74.32,48.93
12904,9,4,9,4,2,24.58,25.6,33.42,48181.56,44809.48,-7.0,19.19,52.23,3.87
12905,6,2,8,2,2,49.46,49.73,74.85,87377.11,83608.92,-4.31,14.76,77.24,24.17
12906,3,2,9,5,4,60.43,56.85,73.64,126509.67,131924.88,4.28,0.23,36.07,59.52
12907,2,5,3,7,3,61.51,63.62,78.86,129757.85,120107.22,-7.44,-0.96,17.53,70.6
12908,7,5,6,3,1,43.33,37.26,48.33,148147.31,163739.5,10.52,6.63,17.95,90.21
12909,4,4,9,6,2,49.07,49.85,13.77,84823.17,75122.72,-11.44,4.51,40.2,87.89
12910,4,1,7,6,5,12.34,12.45,78.17,146128.85,141492.96,-3.17,6.09,74.72,72.91
12911,4,7,8,5,3,47.6,45.27,43.97,143425.12,138589.26,-3.37,11.05,16.67,74.5
12912,5,7,8,4,5,47.31,49.96,94.39,143145.6,135538.59,-5.31,12.47,82.12,84.71
12913,2,8,8,6,4,25.06,24.15,31.3,131272.25,134733.52,2.64,-3.47,55.83,92.51
12914,4,6,3,1,3,43.2,35.89,88.93,102141.94,114610.28,12.21,14.34,84.5,73.88
12915,10,7,3,3,4,43.01,50.89,14.54,79725.45,74421.46,-6.65,5.48,21.22,18.89
12916,7,3,1,2,4,70.91,73.79,10.07,117939.87,103613.34,-12.15,3.44,60.54,38.47
12917,6,4,7,6,1,55.39,66.03,72.76,91498.72,103746.59,13.39,10.51,30.7,13.53
12918,9,7,2,7,2,50.32,55.26,42.23,53254.88,60769.76,14.11,16.02,80.98,58.63
12919,2,4,9,6,1,50.62,44.93,4.25,78098.86,83953.98,7.5,13.01,94.78,1.81
12920,8,4,6,5,1,12.36,13.16,54.18,116172.38,97668.51,-15.93,-7.04,72.89,40.87
12921,9,2,2,2,3,28.14,25.91,21.95,31343.89,34775.5,10.95,13.95,81.26,17.93
12922,9,1,1,2,1,73.98,68.99,89.45,62674.29,62820.82,0.23,-0.9,57.73,90.09
12923,6,4,8,2,2,56.9,64.33,85.3,88538.47,90811.69,2.57,9.69,19.84,24.93
12924,3,4,2,5,1,7.19,7.43,22.33,143075.64,145289.33,1.55,7.06,88.98,84.26
12925,9,7,4,7,3,22.28,18.63,69.83,71066.06,81416.5,14.56,18.69,87.2,16.17
12926,4,5,8,6,2,71.96,66.91,89.08,54433.5,56453.13,3.71,-5.89,91.35,48.68
12927,2,4,6,2,2,30.77,35.33,49.75,90640.45,84912.67,-6.32,-0.95,64.89,43.06
12928,5,6,8,3,1,20.35,24.23,4.67,35207.82,35088.04,-0.34,3.39,29.68,80.58
12929,9,7,2,2,5,27.74,31.26,53.08,126604.68,144216.47,13.91,11.2,51.31,42.11
12930,4,3,3,7,5,41.8,45.87,44.24,65018.42,62737.87,-3.51,17.79,50.24,8.23
12931,6,6,2,6,2,35.65,40.25,66.78,45806.28,49447.03,7.95,4.42,30.8,82.51
12932,1,5,4,2,2,49.5,46.66,97.15,116532.01,104863.59,-10.01,-1.0,89.05,59.14
12933,4,6,7,7,4,12.56,12.2,44.37,123053.16,119933.07,-2.54,-10.73,17.17,12.37
12934,3,2,5,1,5,55.58,56.1,38.6,61950.05,61720.62,-0.37,10.4,60.72,98.44
12935,3,8,4,2,1,52.7,50.13,55.65,77430.46,93110.33,20.25,12.41,97.78,73.17
12936,2,5,6,7,3,73.8,61.89,31.93,63685.98,67124.64,5.4,10.83,25.89,59.97
12937,1,3,3,3,3,46.92,49.03,78.73,41269.86,38753.02,-6.1,-3.61,52.35,58.57
12938,5,6,6,2,2,31.36,26.47,50.73,37135.55,35550.96,-4.27,3.72,29.69,11.01
12939,10,7,9,7,3,56.24,50.29,5.47,65777.83,64064.69,-2.6,14.2,89.09,95.15
12940,4,2,3,7,3,77.06,65.48,82.35,70382.67,84544.87,20.12,-1.5,78.19,89.98
12941,1,4,1,5,4,77.05,85.37,24.02,91008.5,99088.91,8.88,1.25,54.58,85.65
12942,2,7,4,4,3,93.2,85.28,2.92,55718.68,62043.43,11.35,10.13,77.36,80.3
12943,4,1,9,5,2,74.72,66.49,5.0,69404.23,72525.01,4.5,11.98,12.97,15.47
12944,10,6,4,2,1,90.08,89.94,64.01,41311.18,46040.31,11.45,7.54,91.22,45.06
12945,8,8,9,7,5,41.08,44.86,39.9,65065.8,71707.64,10.21,0.25,78.83,96.75
12946,2,7,6,4,2,27.76,28.64,70.08,129530.76,121324.98,-6.34,13.59,73.32,80.97
12947,9,8,6,7,3,46.11,46.13,44.12,54936.44,54983.63,0.09,17.73,22.12,91.42
12948,4,1,2,4,4,69.14,67.0,78.18,49943.94,54366.12,8.85,-0.97,92.25,95.25
12949,3,1,6,7,2,50.45,52.87,10.46,86305.57,83861.86,-2.83,4.37,35.7,74.33
12950,2,5,1,2,5,46.3,37.66,77.04,127005.44,133395.31,5.03,17.35,14.01,94.4
12951,2,2,9,2,2,32.02,34.83,76.39,143650.9,143149.57,-0.35,5.71,30.88,41.1
12952,4,6,9,3,4,75.48,82.24,91.2,56116.08,51106.48,-8.93,-18.95,27.15,44.11
12953,6,6,6,4,1,20.94,21.93,1.62,81394.84,75393.83,-7.37,15.03,27.89,3.64
12954,6,4,6,6,5,39.29,38.67,8.04,134141.65,117783.42,-12.19,20.27,86.96,41.2
12955,3,4,9,4,5,59.37,59.26,63.54,43081.34,46512.25,7.96,-7.66,46.96,13.31
12956,9,4,3,5,1,20.79,22.52,68.48,116513.27,115782.88,-0.63,9.47,79.94,73.75
12957,6,1,8,2,3,22.13,24.62,84.35,34525.59,28837.88,-16.47,6.59,94.01,8.42
12958,1,2,1,4,1,56.12,59.46,12.08,121825.13,133065.47,9.23,-5.98,32.49,39.22
12959,10,5,6,2,1,48.07,50.07,62.22,92573.43,96290.29,4.02,-4.69,31.52,42.77
12960,3,2,9,1,1,68.95,78.47,27.52,56222.19,51537.19,-8.33,6.37,53.19,45.51
12961,10,1,1,3,4,94.59,76.87,87.61,142109.37,150264.22,5.74,25.99,22.95,68.3
12962,10,2,3,4,2,77.11,82.97,7.98,124365.17,115009.38,-7.52,-3.6,45.24,66.2
12963,7,3,9,4,4,49.58,53.63,65.86,114118.1,126056.77,10.46,-6.45,81.67,5.53
12964,5,6,3,6,5,75.89,62.18,75.46,107428.89,104850.1,-2.4,-14.88,92.62,85.36
12965,6,7,6,1,4,35.59,34.0,21.51,80645.55,75581.54,-6.28,25.25,75.24,80.7
12966,10,2,2,7,5,47.41,50.41,54.35,42370.09,39542.92,-6.67,1.28,82.33,69.98
12967,8,5,9,7,2,56.21,59.39,51.86,87055.96,94167.36,8.17,1.44,51.94,21.44
12968,5,4,4,6,1,62.29,58.24,22.35,124926.41,107433.31,-14.0,2.52,70.52,81.69
12969,8,5,4,3,1,28.0,25.01,2.44,134184.71,147334.97,9.8,3.68,73.41,49.44
12970,4,2,5,7,3,58.91,54.46,19.73,48079.52,48971.17,1.85,8.17,94.25,76.38
12971,7,7,4,5,2,37.04,43.52,58.8,142216.86,134404.16,-5.49,-7.43,43.76,0.57
12972,8,5,2,7,1,48.43,56.14,91.81,125643.18,117313.3,-6.63,-9.17,39.79,44.93
12973,2,1,3,2,1,56.91,65.8,10.47,120884.04,142286.34,17.7,12.01,90.41,94.12
12974,2,2,4,1,2,25.73,29.37,18.16,48651.01,45610.44,-6.25,3.52,83.25,84.62
12975,6,1,9,7,3,24.67,29.44,78.53,83632.78,66824.29,-20.1,-0.87,76.87,61.89
12976,4,3,2,4,3,64.62,65.58,5.22,135095.84,158216.69,17.11,1.43,32.63,25.73
12977,6,2,4,2,2,35.58,33.36,27.93,68487.29,75510.09,10.25,0.54,10.37,77.99
12978,6,4,6,5,1,39.39,34.88,15.07,130190.43,127363.73,-2.17,-13.29,42.22,86.76
12979,6,4,2,2,5,20.04,23.92,1.91,53905.14,46893.8,-13.01,3.93,32.38,98.72
12980,4,8,4,7,5,52.86,43.24,47.61,99782.33,107220.81,7.45,1.72,82.9,40.38
12981,3,7,7,2,1,53.01,53.62,81.33,88583.04,85618.53,-3.35,-1.85,66.15,95.85
12982,5,8,6,5,4,71.73,81.47,54.66,52433.36,48439.96,-7.62,13.17,36.26,12.01
12983,2,7,4,5,1,74.64,68.27,62.85,92896.88,104604.13,12.6,0.59,46.61,26.98
12984,9,3,3,5,4,11.02,11.99,28.02,87696.9,80248.08,-8.49,15.16,32.95,25.92
12985,10,7,6,6,4,32.3,26.25,18.61,126043.59,126195.07,0.12,8.92,82.5,25.51
12986,6,8,3,3,3,57.88,66.94,61.71,114150.69,111043.83,-2.72,-2.62,12.79,16.62
12987,6,3,5,5,3,30.83,36.42,4.05,84208.28,84553.85,0.41,20.62,62.76,93.35
12988,3,7,5,3,3,45.59,50.28,3.95,125478.0,121373.55,-3.27,4.47,86.46,95.66
12989,1,2,8,3,3,52.23,60.36,19.46,102462.43,97069.02,-5.26,4.43,66.47,57.63
12990,10,5,9,6,1,28.14,24.85,28.95,53377.54,55764.25,4.47,26.27,43.05,43.26
12991,4,7,2,4,2,77.63,65.58,18.72,94566.28,99933.48,5.68,12.81,17.04,29.35
12992,7,6,8,7,2,47.8,39.42,39.87,55212.94,51180.7,-7.3,7.76,80.78,57.08
12993,8,4,8,6,4,26.11,22.35,67.16,130660.04,122030.14,-6.6,-8.23,48.38,58.54
12994,1,2,1,2,1,48.48,42.04,27.92,119028.15,127148.8,6.82,-5.09,78.14,75.33
12995,7,4,6,7,2,61.84,55.89,42.15,86275.48,85005.07,-1.47,8.86,94.44,87.35
12996,2,3,5,6,3,78.55,84.44,49.59,44216.19,42264.31,-4.41,4.87,54.02,63.14
12997,2,6,5,6,4,53.17,45.21,69.61,131049.85,144683.43,10.4,23.48,48.11,67.21
12998,9,5,2,2,4,31.98,33.0,33.34,104095.5,88025.96,-15.44,3.1,34.36,72.74
12999,10,2,1,7,5,36.85,33.76,72.34,33313.77,33806.13,1.48,14.22,18.88,83.04
13000,10,4,6,4,4,28.23,28.37,61.85,111420.46,102694.15,-7.83,-3.93,86.37,35.56
13001,3,6,7,1,3,36.92,36.12,18.05,78788.0,79905.36,1.42,7.81,11.12,10.8
13002,2,6,7,6,3,76.6,82.12,87.57,120835.18,121612.12,0.64,11.65,33.68,13.11
13003,10,6,9,5,4,25.32,21.52,59.93,78693.27,73725.47,-6.31,15.76,42.08,61.69
